id	result
5000572	{"肖蓉": -1, "田建全": -1, "冯彦": 1, "边静": -1, "谭淑梅": -1, "李豪": 1, "中国": 0, "中国代表团": 0}
5000573	{"英国": 0, "香港": 0}
5000574	{"邹雅琦": -1, "央美": 0}
5000575	{"中国": 0, "经济": 0}
5000576	{"重庆": 0, "五里坡国家级自然保护区": 0}
5000577	{"萧敬腾": 1}
5000578	{"学生": 0, "大学": 0}
5000579	{"闻一多": -1, "共产党": 0}
5000580	{"湖南卫视": -1, "天天向上": -1, "明星": 0, "节目": 0}
5000581	{"山西省": 0}
5000582	{"朱珠": 1}
5000583	{"基金": 0, "嘉实基金": 0}
5000584	{"西安": 0, "阳性": 0}
5000585	{"私人订制": 0, "张同学": 1}
5000586	{"风水": 0}
5000587	{"纳斯达克": 0}
5000588	{"中国足协": -1, "洛国富": 0}
5000589	{"加尼": 0, "阿富汗": 0}
5000590	{"邓某": 0}
5000591	{"央行": 0, "央行营业管理部": 0}
5000592	{"广州": 0, "郑宗敏": 0}
5000593	{"汉代海昏侯墓": 0, "南昌": 0, "江西": 0}
5000594	{"梅长苏": 0, "胡歌": 1, "演技": 0}
5000595	{"湖南": 0}
5000596	{"朱元璋": 1, "皇帝": 0}
5000597	{"钟楚曦": 1, "女演员": 0, "芳华": 0}
5000598	{"游客": 0, "额济纳旗": 0}
5000599	{"中国石化": 0}
5000600	{"长津湖": 1, "票房": 0}
5000601	{"张安中": 1, "张昌绍": 1, "陈冲": 1, "上海": 0}
5000602	{"内蒙古": 0, "内蒙古社科院": 0}
5000603	{"雄安新区": 0}
5000604	{"相机": 0, "国家航天局": 0}
5000605	{"陈亚男": 0, "朱单伟": 0}
5000606	{"省政协": 0, "陕西省": 0}
5000607	{"电影": 0}
5000608	{"周至县公安局": 0, "天津": 0}
5000609	{"新能源": 0, "销量": 0}
5000610	{"法子英": 0, "朱大红": 0}
5000611	{"钟老伯": 0, "记者": 0}
5000612	{"Angelababy": 1, "气质": 0, "金克丝": 0}
5000613	{"加拿大": 0, "中消协": 0}
5000614	{"朝鲜": 0, "朝鲜半岛": 0}
5000615	{"新能源": 0, "宁德时代": 0}
5000616	{"医保局": 0}
5000617	{"理叔叔": 0, "茂琳": 0}
5000618	{"周海媚": 1, "潘迎紫": 1, "温碧霞": 1, "周芷若": 1, "明星": 0}
5000619	{"蔡忆凡": 0}
5000620	{"林珊珊": -1, "雪梨": -1, "梁某": -2, "李志强": -2}
5000621	{"行政": 0}
5000622	{"志愿者": 0, "老人": 0}
5000623	{"高速公路": 0}
5000624	{"腾讯": -1}
5000625	{"姚沁文": 1}
5000626	{"北京": 0}
5000627	{"单县": 0, "记者": 0}
5000628	{"宁波": 0, "宁波华翔": 0}
5000629	{"美国": 0, "俄罗斯": 0}
5000630	{"天佑": 1, "陈静莹": 0}
5000631	{"格林村": 0, "西藏": 0, "印度": 0}
5000632	{"党中央": 0}
5000633	{"南京": 0, "鼓楼区": 0}
5000634	{"兰某才": -2, "南宁": 0}
5000635	{"黄志玮": 1, "仙剑奇侠传": 0, "演员": 0}
5000636	{"王某": 0, "和某豪": -1, "佳佳": 0, "焦作市解放区人民法院": 0}
5000637	{"周深": 1, "李荣浩": 1, "大张伟": 1}
5000638	{"中国": 0, "经济": 0}
5000639	{"刘亦菲": 1, "小龙女": 1, "陈晓": 1}
5000640	{"中国": 0, "普京": 0}
5000641	{"立陶宛": -1, "中国": 0}
5000642	{"彭波": -2, "纪律": 0, "中共中央": 0}
5000643	{"舞台": 0, "艺人": 0}
5000644	{"成都市": 0}
5000645	{"林某杰": 0, "林某发": 0}
5000646	{"周锐": 0, "骆伽": 0, "输赢": 0, "捷科公司": 0}
5000647	{"篮网": 1, "球队": 0}
5000648	{"北京": 0, "广州": 0}
5000649	{"太空": 0}
5000650	{"产能": 0, "牧原股份": 0}
5000651	{"雷某": -2, "彭某容": -2, "刘某": -2, "黄某": -2, "胡某": -2, "嫌疑人": 0, "江阳": 0}
5000652	{"薇娅": -1, "范冰冰": -1, "女团": 0}
5000653	{"阿卜杜拉": 0, "卡尔扎伊": 0}
5000654	{"西安市": 0}
5000655	{"乌克兰": 0, "美国": 0}
5000656	{"李宇春": 1}
5000657	{"王某文": 0, "张某": 0, "周某": 0}
5000658	{"刘某煌": -2, "长青路": 0, "厦门": 0}
5000659	{"王刚": 0, "周杰伦": 1}
5000660	{"国务院": 0}
5000661	{"桑顿": 0, "中国": 0}
5000662	{"快手": -1}
5000663	{"小林": 0, "舟山": 0}
5000664	{"邓伦": 0}
5000665	{"李磊": 0, "瑞士": 0}
5000666	{"当家主母": 0, "玉楼春": 0}
5000667	{"美国": 0, "凯文·穆尼奥斯": 0}
5000668	{"白雪": 0, "喀麦隆": 0}
5000669	{"吕红亮": 0, "新城新区": 0}
5000670	{"云公民": -2}
5000671	{"杜雄飞": -2}
5000672	{"所罗门群岛": 0, "中国": 0}
5000673	{"陈某海": -2}
5000674	{"诸葛姐姐": 0}
5000675	{"周深": 1, "云南": 0}
5000676	{"霍思燕": 1}
5000677	{"小乐": 0, "小贞": 0, "婚姻": 0}
5000678	{"影视剧": 0}
5000679	{"奥运会": 0}
5000680	{"汪小菲": 0}
5000681	{"中国": 0, "中国共产党": 0}
5000682	{"俄罗斯": 0, "乌克兰": 0}
5000683	{"张铭": -1, "马倩": -1}
5000684	{"隔离险": 0}
5000685	{"病例": 0, "澳门": 0}
5000686	{"黄子韬": 0, "刘信达": -1}
5000687	{"胡惟庸": -1, "朱元璋": 0}
5000688	{"中国": 0}
5000689	{"摩根大通": 0, "美国": 0}
5000690	{"哈里王子": 0}
5000691	{"瑞士": 0, "中国": 0}
5000692	{"三只松鼠": -1}
5000693	{"普京": 0, "俄罗斯": 0}
5000694	{"奥运会": 0, "金牌": 0}
5000695	{"北京学而思教育科技有限公司": -1, "昌平区消防救援支队": 0}
5000696	{"张无忌": -1, "周芷若": 0}
5000697	{"美国": 0, "adidas": 0}
5000698	{"新车": 0, "刹车": 0}
5000699	{"贾乃亮": 1, "甜馨": 0}
5000700	{"马克龙": 0, "法国": 0}
5000701	{"谢祖武": 1, "马景涛": 1, "焦恩俊": 1, "琼瑶": 0}
5000702	{"76人": 0, "西蒙斯": 0}
5000703	{"陈都灵": 1, "演员": 0}
5000704	{"易烊千玺": 1, "西装": 0, "爱情鸟": 1}
5000705	{"热火": 1, "费城队": 1, "公牛": 1}
5000706	{"鹿希派": -1, "吴宗宪": 0}
5000707	{"杨先生": 0, "法院": 0}
5000708	{"辰山植物园": 1, "中国植物园": 0}
5000709	{"文晓燕": 1, "邸东东": 1, "中国": 0, "中国队": 1}
5000710	{"楼盘": 0, "房企": 0}
5000711	{"当事人": 0, "案情": 0}
5000712	{"姚晨": 1, "乐队": 0}
5000713	{"犯罪嫌疑人": 0}
5000714	{"意见稿": 0}
5000715	{"新房": 0, "杭州": 0}
5000716	{"内蒙古": 0, "艾某某": 0}
5000717	{"汤加": 0, "塔布岛": 0}
5000718	{"神秘巨星": 1, "阿米尔·汗": 1, "印度": 0, "基兰·拉奥": 1}
5000719	{"美国": 0, "埃及": 0}
5000720	{"钟云飞": 1, "邢昭林": 1, "菅纫姿": 1, "徐文浩": 1, "问天录": 1, "周深": 1}
5000721	{"江西省": 0, "江西省高级人民法院": 0}
5000722	{"中国": 0, "尼日利亚": 0}
5000723	{"向宠": 0, "蜀汉": 0}
5000724	{"剧组": -1, "当家主母": 0}
5000725	{"中国大学": 0, "中国": 0, "日本": 0}
5000726	{"舞台": 0, "时代少年团": 0}
5000727	{"电视剧": 0, "Lisa": 1, "金智秀": 1, "金智妮": 1, "女团": 0}
5000728	{"孙祈骏": -1}
5000729	{"董某": -2, "赵某": -2, "暴某": -2, "冯某": -2, "王某": -2, "有期徒刑": 0, "罚金": 0}
5000730	{"清华": 0}
5000731	{"字母哥": -1, "西亚卡姆": 1, "雄鹿": -1, "球队": 0, "命中率": 0}
5000732	{"宁吉喆": 0, "国家统计局": 0}
5000733	{"王菲": 1, "谢霆锋": 0, "窦唯": 0}
5000734	{"浩南": -1, "石头花": 0, "粉丝": 0}
5000735	{"哈登": 0}
5000736	{"许晴": 0, "蒋雯丽": 1, "北京电影学院": 0, "王全安": 0}
5000737	{"彭某": -2, "陈某梅": 0, "佛山市": 0}
5000738	{"俄罗斯": 0}
5000739	{"南都商业数据新闻部": 0, "2020上半年互联网企业反腐报告": 0}
5000740	{"刘墉": 1}
5000741	{"张某": 0, "雷某某": 0}
5000742	{"王素敏": 0, "剧情": 0}
5000743	{"东京": 0, "缪仲一": 0}
5000744	{"李某": -1}
5000745	{"摩托车": 0, "北京": 0}
5000746	{"青岛": 0, "苏伊士运河": 0}
5000747	{"德特里克堡": 0, "美国": 0}
5000748	{"镇海区": 0, "阳性": 0}
5000749	{"党中央": 0}
5000750	{"潘基文": 0, "中国": 0}
5000751	{"国家发改委": 0}
5000752	{"男子": 0, "泰州": 0}
5000753	{"日本": 0, "日本央行": 0}
5000754	{"病例": 0, "本土": 0}
5000755	{"王力宏": -1, "鲁豫": 0, "李靓蕾": 0}
5000756	{"教师": 0, "幼儿园": 0}
5000757	{"呼伦贝尔": 0, "场馆": 0}
5000758	{"北京": 0}
5000759	{"黄定宇": -1, "张默": -1}
5000760	{"教师": 0, "深圳": 0}
5000761	{"火灾": 0}
5000762	{"赣南": 0, "安远县": 0}
5000763	{"夏伯渝": 0}
5000764	{"河南省": 0, "张宁": 0}
5000765	{"肖战": 1, "环球影城": 0, "北京": 0}
5000766	{"汽车之家": 0, "股价": 0}
5000767	{"邢孔泉": 0, "陈运强": 0}
5000768	{"美国": 0, "美国国防部": 0}
5000769	{"熊某": -2}
5000770	{"市场监管总局": 0}
5000771	{"苏箐": 1}
5000772	{"碧水蓝山小区": 0, "金川开发区": 0}
5000773	{"张林虎": 0}
5000774	{"叶海市": 1, "斛珠夫人": 1, "方诸": 0}
5000775	{"篮网": -1, "哈登": -1, "骑士": 1, "欧文": 0, "阿德": 0}
5000776	{"林生斌": 0}
5000777	{"刘雯": 1, "阿Sa": 1, "阿娇": 1, "蔡少芬": 1}
5000778	{"肖战": 1, "粉丝": 0, "艺人": 0}
5000779	{"皇帝": 0, "十五阿哥": 1}
5000780	{"陈亚男": -1, "大衣哥": 0}
5000781	{"主席": 0, "中国": 0}
5000782	{"苍梧": 0, "夏小主": 1}
5000783	{"美国": 0, "西班牙": 0}
5000784	{"天津市": 0, "马顺清": 0}
5000785	{"俄罗斯": 0, "乌克兰": 0}
5000786	{"男子": 0}
5000787	{"中国女排": 0, "世锦赛": 0}
5000788	{"沈樵": 1}
5000789	{"赵梦澈": -1, "初瑞雪": 0}
5000790	{"孙杨": 1, "体育": 0}
5000791	{"俞灏明": 1}
5000792	{"中央网信办": 0}
5000793	{"国办督查室": 0, "霸州市": -1}
5000794	{"李某": 0, "张某": -1}
5000795	{"日本": 0, "靖国神社": 0}
5000796	{"威少": -1, "湖人队": 0}
5000797	{"工信部": 0}
5000798	{"詹姆斯": 1, "杜兰特": 1}
5000799	{"周先生": 0, "商标": 0, "信阳市茶叶协会": 0}
5000800	{"库里": -1, "普尔": 0, "勇士": 1}
5000801	{"陈亚男": -1, "朱小伟": 0}
5000802	{"王新房": 1, "卫生部": 0}
5000803	{"美军": 0, "日本": 0}
5000804	{"列车": 0, "凤城市": 0}
5000805	{"林生斌": -1, "朱小贞": 0}
5000806	{"朱良璧": 1, "陈建功": 0}
5000807	{"讲话": 0}
5000808	{"欧盟": 0}
5000809	{"董某萍": -2, "鹏鹏": 0}
5000810	{"张铭": -1, "马倩": -1}
5000811	{"李某月": 0, "李先生": 0}
5000812	{"西安": 0, "西安咸阳国际机场": 0}
5000813	{"美国": -1}
5000814	{"吴承泽": -2}
5000815	{"孙侨潞": -1}
5000816	{"剧组": -1, "肖战": 0, "粉丝": 0}
5000817	{"法子英": 0, "劳荣枝": -2, "法院": 0, "南昌": 0}
5000818	{"罗永浩": 0}
5000819	{"外交": 0, "赵立坚": 0}
5000820	{"海南": 0, "海口": 0}
5000821	{"郑某辉": -2, "男子": 0, "岳阳": 0}
5000822	{"水花": 1}
5000823	{"联合国": 0, "联合国邮政管理局": 0}
5000824	{"阿拉木图": 0, "当地时间": 0}
5000825	{"美国": 0, "特朗普": -1, "拜登政府": -1, "拜登": 0, "俄罗斯": 0, "美国政府": -1}
5000826	{"5G": 0, "中国移动": 0}
5000827	{"蒋雯丽": 1, "孔琳": 1, "王全安": 0, "许晴": 0}
5000828	{"北京": 0, "阴性": 0}
5000829	{"周迅": 0, "屠呦呦": 0}
5000830	{"夏伯渝": 0}
5000831	{"张渡航": -1, "沈星": 0}
5000832	{"钟天使": 1, "奥运": 0, "里约": 0}
5000833	{"刘雯": 1, "雎晓雯": 1}
5000834	{"王艳": 0, "犯罪嫌疑人": 0}
5000835	{"天佑": 0, "陈静莹": -1}
5000836	{"原油": 0, "美国": 0}
5000837	{"扎赉诺尔区": 0}
5000838	{"甘肃": 0, "甘肃省公安厅": 0}
5000839	{"病例": 0, "北京": 0}
5000840	{"霸陵": 0, "刘恒": 0}
5000841	{"肖战": 1}
5000842	{"长津湖": 1, "票房": 0}
5000843	{"朱棣": 0, "姚广孝": 0, "明朝": 0}
5000844	{"女足": 0, "中国女足": -1}
5000845	{"樊振东": 1, "郑荣植": -1, "韩国": 0}
5000846	{"人类": 0, "马来西亚": 0}
5000847	{"四川可乐": 1, "四川": 0, "粉丝": 0}
5000848	{"肖战": -1, "羽绒服": 0}
5000849	{"高炉大桥": 0, "孕妇": 0}
5000850	{"任泽平": 0}
5000851	{"孟钢": -2, "余麻约": -2}
5000852	{"土耳其": 0, "美国": 0}
5000853	{"段奕宏": 1, "陶虹": 0}
5000854	{"曹操": -1, "刘协": 1}
5000855	{"男子": 0}
5000856	{"记者": 0, "拼多多": 1}
5000857	{"上海": 0}
5000858	{"湖人": -1, "威少": 0, "球队": 0, "篮板": 0}
5000859	{"福建省": 0, "莆田市": 0}
5000860	{"安倍": -1, "日本": 0, "台湾": 0}
5000861	{"文莱": 0, "苏禄国": 0, "苏丹": 0, "王朝": 0}
5000862	{"日本": 0}
5000863	{"何某": -1, "阳性": 0, "阴性": 0}
5000864	{"胡歌": -1, "刘学义": -1, "粉丝": 0, "艺人": 0}
5000865	{"张雪迎": -1}
5000866	{"地区": 0, "陕西": 0}
5000867	{"迪丽热巴": 1, "杨洋": 1}
5000868	{"国防部": 0, "埃塞俄比亚": 0}
5000869	{"吉克隽逸": 1, "周海媚": 1, "赵雅芝": 1, "白娘子": 1, "阿兰": 1, "杨钰莹": 1, "倪萍": 1}
5000870	{"勾践": -1, "范蠡": 1}
5000871	{"北京市": 0}
5000872	{"赵忠祥": 1, "主持人": 0}
5000873	{"李靓蕾": 0, "王力宏": 0}
5000874	{"华为": 0}
5000875	{"辛巴": 0}
5000876	{"冯某某": -2, "春某某": 0}
5000877	{"张某某": -1, "陈某": -1}
5000878	{"香港": 0, "李明洋": 0}
5000879	{"顾一野": 1, "肖战": 1, "黄景瑜": 1, "王牌部队": 1, "主角": 0}
5000880	{"中国": 0, "经济": 0}
5000881	{"廖立峰": 0, "柳州": 0}
5000882	{"乱摊派": 0, "霸州市": 0, "霸州市财政局": 0}
5000883	{"海康威视": 0}
5000884	{"姚笛": -1}
5000885	{"余文乐": 1}
5000886	{"里文伯格": 0, "美国": 0}
5000887	{"中国": 0, "汪文斌": 0}
5000888	{"何音": 1, "黄志忠": 1}
5000889	{"航班": 0, "双流机场": 0}
5000890	{"孙海洋": -1, "孙卓": 0, "孙悦": 0}
5000891	{"伊朗": 0, "美国": 0}
5000892	{"通报": 0, "岳阳市": 0}
5000893	{"普京": 0, "俄罗斯": 0}
5000894	{"侵华日军南京大屠杀遇难同胞纪念馆": 0, "马秀英": 0}
5000895	{"张某某": 0, "中日友好医院": 0}
5000896	{"任达华": 1, "张智霖": 0}
5000897	{"朱元璋": 1}
5000898	{"西班牙": 0, "阳性": 0}
5000899	{"印度": 0, "瓦伦·辛格": 0}
5000900	{"英国": 0, "英吉利海峡": 0}
5000901	{"朴智旻": 0, "首尔": 0}
5000902	{"绯闻": 0}
5000903	{"中国": 0}
5000904	{"王一博": 1, "粉丝": 0}
5000905	{"也门": 0, "萨达省": 0}
5000906	{"市委书记": 0, "邢云": -2}
5000907	{"威少": 0, "戈贝尔": 0}
5000908	{"李贺": 1, "大唐": 0}
5000909	{"哈登": 1, "威少": -1}
5000910	{"孙卓": 0, "山东": 0}
5000911	{"杨宏伟": -2, "秘书长": 0, "黔江": 0}
5000912	{"挪威": 0, "南非": 0}
5000913	{"张铁林": 1, "聊斋先生": 0, "雅琦": 0}
5000914	{"江某锋": -2, "黄某妮": -2, "黄某妹": -2}
5000915	{"李现": -1, "陈伟霆": -1}
5000916	{"干部": 0, "政治": 0}
5000917	{"晋能控股集团": -1, "国家矿山安监局": 0}
5000918	{"刘小捷": 0}
5000919	{"金晨": 1, "舞蹈生": 0}
5000920	{"长津湖": 1, "电影": 0}
5000921	{"中国女篮": 1, "中国": 0}
5000922	{"元朝": 0, "历史": 0}
5000923	{"中国": 0, "美国": 0}
5000924	{"反垄断法": 0, "腾讯": 0}
5000925	{"陈艾森": 0, "曹缘": -1}
5000926	{"米锋": 0, "国家卫健委": 0}
5000927	{"历史": 0, "夏朝": 0}
5000928	{"安康": 0, "区政府": 0}
5000929	{"勇士": 1}
5000930	{"重庆": 0, "涪陵区": 0}
5000931	{"秦小冲": -2, "牛俊杰": -2}
5000932	{"陈飞宇": 0, "朱韵": 1, "张婧仪": 1, "李峋": 1}
5000933	{"王子文": 0}
5000934	{"那英": -1, "姚贝娜": 1, "张碧晨": 0, "歌曲": 0}
5000935	{"北京市": 0}
5000936	{"张流波": 0, "中国疾控中心消毒学": 0}
5000937	{"王一博": 0, "粉丝": 0}
5000938	{"高龄": 0}
5000939	{"阵容": 0, "詹姆斯": 1, "掘金队": 1, "湖人队": -1, "球队": 0, "赛季": 0}
5000940	{"舜杰路店": 0, "丰惠镇": 0}
5000941	{"快乐大本营": -1, "粉丝": 0, "节目": 0}
5000942	{"外三元": 0}
5000943	{"包某": -2, "林真": 0, "黄浦区检察院": 0}
5000944	{"经济": 0, "国家统计局": 0}
5000945	{"美国": 0}
5000946	{"台当局": 0, "危地马拉": 0}
5000947	{"副书记": 0, "绥芬河市委": 0}
5000948	{"内蒙古": 0, "内蒙古社科院": 0}
5000949	{"赣州": 0, "江西赣州育才技工学校": -1}
5000950	{"郑州市": 0}
5000951	{"德国": 0, "默克尔": 0, "以色列": 0, "耶路撒冷": 0}
5000952	{"中国": 0, "美国": 0, "越南": 0}
5000953	{"宋卫国": -1, "杨锁柱": -1, "刘某敏": -1, "杨颖": -1, "韩德宝": -1, "昌平区市场监督管理局": 0, "宏福苑社区": 0}
5000954	{"亚当·莫塞": -1}
5000955	{"沈腾": 1, "电影": 0, "吴京": 1}
5000956	{"华人置业": 0, "中国恒大": 0}
5000957	{"彭某": -2, "陈某梅": 0, "佛山市": 0}
5000958	{"英格兰": 0, "约翰逊": 1}
5000959	{"单依纯": 0}
5000960	{"泽连斯基": 0, "人民": 0}
5000961	{"手机": 0, "印度": 0}
5000962	{"清华大学航天动力学实验室": 0, "上海卫星工程研究所": 0}
5000963	{"巴西": 0, "总统": 0}
5000964	{"鞠婧祎": -1}
5000965	{"病例": 0, "南京": 0}
5000966	{"李曙娟": 0}
5000967	{"满洲里市": 0, "内蒙古": 0}
5000968	{"中国": 0, "伊朗": 0}
5000969	{"消防员": 0}
5000970	{"吴某某": -2, "盐津县": 0, "蒲某某": 0}
5000971	{"中国": 0, "中新社": 0}
5000972	{"玲娜贝儿": 0, "星黛露": 0, "上海迪士尼": 0, "陈韵": 0}
5000973	{"美国": 0, "Juul": 0}
5000974	{"冷小兵": -1, "沈海洋": 0}
5000975	{"华为": 0}
5000976	{"中国": 0}
5000977	{"新生": 0, "学生": 0}
5000978	{"卫星": 0}
5000979	{"孙颖莎": 1, "王艺迪": -1, "士气": 0, "比分": 0}
5000980	{"旅客": 0, "张宇": 0}
5000981	{"刘晓庆": 1}
5000982	{"天安门广场": 0}
5000983	{"粉丝": 0}
5000984	{"姜文": 1, "姜一郎": 1}
5000985	{"伊朗": 0, "美国": 0}
5000986	{"周之鑫": 1, "上海": 0, "华东": 0}
5000987	{"柳岩": 1, "大鹏": 0}
5000988	{"汪小军": -1, "律师": 0}
5000989	{"华晨汽车": 0, "申华": 0}
5000990	{"内蒙古": 0}
5000991	{"核酸": 0, "阴性": 0}
5000992	{"美国": 0}
5000993	{"日本": 0, "考场": 0}
5000994	{"笤帚": 0, "侯字典": 1}
5000995	{"刘又年": 1, "阮经天": -1, "许玮甯": 0}
5000996	{"身体": 0, "心脏": 0}
5000997	{"美国": 0, "车辆": 0}
5000998	{"战友": 0, "柴云正": 1}
5000999	{"鲍勃·迪伦": -2}
5001000	{"陈红": 1, "貂蝉": 1, "电视剧": 0, "琼瑶": 0}
5001001	{"黄薇": -2}
5001002	{"财富": 0, "亚马逊": 0}
5001003	{"李涌": 1, "交警": 0, "青岛": 0}
5001004	{"学而思培训学校": -1, "西城区": 0, "北京市": 0}
5001005	{"浙江省委": 0, "常委": 0}
5001006	{"甘肃": 0}
5001007	{"詹姆斯": 1, "巴特勒": 1, "热火": 1}
5001008	{"演唱会": 0}
5001009	{"旅客": 0, "地区": 0}
5001010	{"美国": -1, "拜登": 0}
5001011	{"症状": 0}
5001012	{"高校": 0, "储朝晖": 0}
5001013	{"刘华娜": 1, "张海涛": 0, "中国女足": 0, "陈婉婷": 0}
5001014	{"泰特": 1, "火箭": -1, "马修斯": 0}
5001015	{"徐逸": 0, "杭州幻电科技有限公司": 0}
5001016	{"科比": 1, "魔术师约翰逊": 1, "勒布朗詹姆斯": 1, "职业生涯": 0, "总冠军": 0}
5001017	{"偶像": 0, "成龙": 0}
5001018	{"欧豪": -1}
5001019	{"赵敏": 1, "张无忌": 0}
5001020	{"钱枫": 0}
5001021	{"管仲": 0, "孩子": 0}
5001022	{"当家主母": 0}
5001023	{"霍尔果斯市": 0, "新疆": 0}
5001024	{"病例": 0, "阳性": 0}
5001025	{"水阁派出所": 0}
5001026	{"天佑": 0}
5001027	{"电影": 0}
5001028	{"李吉聪": -2, "李洪亮": -2, "杨建学": -2, "武定县": 0, "武定县人民检察院": 0}
5001029	{"查理-罗斯": -1, "节目": 0}
5001030	{"贾跃亭": 0, "乐视": 0, "资产": 0}
5001031	{"民政部": 0, "律师": 0}
5001032	{"朱祐樘": 1}
5001033	{"央行": 0, "利率": 0}
5001034	{"香港大学学生会评议会": -1, "香港": 0, "港大学生会": 0}
5001035	{"中国": 0, "南海": 0}
5001036	{"老干妈": 0, "贵阳": 0}
5001037	{"伊能静": -1, "北京": 0}
5001038	{"殷悦": -1, "节目": 0}
5001039	{"台湾": 0, "美国": 0}
5001040	{"还珠格格": 1, "林心如": 1, "赵亮": 1, "周杰": 1}
5001041	{"王俊凯": 1}
5001042	{"长津湖": -1, "票房": 0, "电影": 0}
5001043	{"北京": 0}
5001044	{"北京": 0}
5001045	{"人设": 0, "剧本": 0}
5001046	{"咸阳": 0, "赵特": 1}
5001047	{"上海": 0, "邬惊雷": 0}
5001048	{"病例": 0, "本土": 0}
5001049	{"西安": 0, "业主": 0}
5001050	{"陈亚男": -1, "大衣嫂": -1, "大衣哥": -1}
5001051	{"龚文祥": 0, "深圳触电电子商务有限公司": 0}
5001052	{"仁爱医院": -1}
5001053	{"北京": 0, "北京地铁": 0}
5001054	{"努尔哈赤": -1, "扬州": 0, "辽东地区": 0}
5001055	{"高炉大桥": 0, "蓝天救援队": 0}
5001056	{"桂林": 0, "桂林三金药业股份有限公司": 0}
5001057	{"货币": 0}
5001058	{"阿富汗": 0, "德国": 0}
5001059	{"作者": 0}
5001060	{"期货": 0, "美国": 0}
5001061	{"王富玉": -2, "刘川生": -2}
5001062	{"东方园林": 0, "何巧女": 1}
5001063	{"朴槿惠": -2}
5001064	{"宁夏": 0, "桐楠阁": 0}
5001065	{"原帅": 1, "费尔德": 1, "赵岩昊": 1, "邢志强": 1, "胡金秋": 1, "杨学增": 1, "山西": 0, "比分": 0}
5001066	{"孙海洋": 0}
5001067	{"小伟": -1}
5001068	{"西安": 0, "西安冶金医院": 0}
5001069	{"张某": 0, "李某": 0, "情侣": 0}
5001070	{"瑞幸咖啡": 0, "阿富汗": 0}
5001071	{"货币": 0, "货币政策": 0}
5001072	{"全国人大常委会": 0}
5001073	{"吕不韦": 1, "西戎": 0, "秦国": 0, "赵国": 1}
5001074	{"宋朝": 1, "石延年": 1}
5001075	{"立陶宛": -1, "中国": 0}
5001076	{"小辉": 0, "湖南中医药大学第二附属医院": 0}
5001077	{"王小宝": 0, "谢大脚": 0}
5001078	{"陈晓": 0}
5001079	{"字节跳动": 0}
5001080	{"金靖": 1, "高腰": 0, "礼服": 0}
5001081	{"国民": 0, "国民养老保险股份有限公司": 0}
5001082	{"习近平": 0}
5001083	{"蒙牛": 0}
5001084	{"霸州": 0, "财政": 0}
5001085	{"意大利": 0, "英国": 0}
5001086	{"华为": 0, "电脑": 0}
5001087	{"猛龙": -1, "活塞": 1, "范弗里特": 1, "阿努诺": 0}
